date,aapl.us,adbe.us,amat.us,amd.us,amzn.us,googl.us,intc.us,meta.us,msft.us,mu.us
2010-11-05,-0.0035178885,-0.0022232234,-0.0017577708,0.0030694306,-0.0029808618,-0.0033422858,-0.0044735074,-0.003932297,-0.010228828,-0.0014132895
2010-11-08,-0.0018798932,0.0025768727,-0.0012683123,0.0063768625,-0.001461152,-0.0023728758,-0.00061140954,-0.0031784773,-0.0061364397,0.0007593818
2010-11-09,0.0031892955,-0.001368776,-0.00036662817,0.002674669,-0.0017155744,0.0009228885,-0.0026171058,-0.0013870001,-0.0047941953,-0.0024250299
2010-11-10,0.003186673,-0.0021925867,-0.0015488416,0.006025225,-0.001337681,0.0011823773,-0.0022260845,-0.00031986833,-0.0032269433,-0.0031208955
2010-11-11,-0.0011315271,0.00039097667,-0.0015209019,0.0048096552,-0.0021364428,-0.0018960088,-0.0009217411,-0.00218153,-0.00783518,-0.0036457218
2010-11-12,0.003377065,-3.0040741e-05,0.0012039095,0.0017516613,-0.003324721,0.0011130422,-0.0017347783,-0.00216496,-0.00708168,7.054955e-05
2010-11-15,0.0011535957,0.0026868582,0.00070129335,0.0077304915,-0.0014985539,0.00072203577,-0.0011109561,-0.001565218,-0.0019939467,0.0022395886
2010-11-16,0.002906315,-0.0025562346,0.0019596964,0.005822584,-0.00090995803,0.0022886693,-0.0013920665,0.0022192895,-0.0022340715,-0.0008780174
2010-11-17,-0.00020158291,0.003988266,0.001064837,0.007932045,-0.0008043684,-0.00057405233,0.0014652014,0.0004476905,-0.003596738,0.0006865002
2010-11-18,0.0007768199,0.0013948679,-0.0005425215,0.0045040846,-0.0014703013,-8.966029e-05,0.00042751431,-0.0014542341,-0.005757943,-0.00010741502
2010-11-19,-0.004198551,0.001005128,-0.0028776526,0.005032979,-0.0011887588,-0.0058054924,-0.0010439008,-0.004061997,-0.008878112,-0.0033183135
2010-11-22,-0.00040909648,0.0018267483,1.0937452e-05,0.0034228861,-0.002593223,-0.0019100308,-0.001930669,-0.0016824305,-0.0078076646,-0.00017664582
2010-11-23,-0.00026375055,0.00066302717,-0.001872763,0.0033610612,-0.002773527,-0.0021483898,-0.0021192878,-0.004927993,-0.008532204,-0.0050384067
2010-11-24,-0.002341099,0.0058407634,0.0023216456,0.007957943,-0.000770662,-0.0024085343,0.002678603,0.00045469403,-0.00499925,0.0041075237
2010-11-26,-0.004528649,0.0017133206,-0.0038089603,0.0033920333,-0.0024914779,-0.0065621883,-0.0031303018,-0.0051742494,-0.011114389,-0.002497226
2010-11-29,0.0010966882,-0.00036081672,-0.00036513805,0.004379958,-0.0022312738,6.084144e-05,-0.0014290363,-0.00037682056,-0.0066297427,-0.002084937
2010-11-30,-0.00012788177,0.0031049103,-0.0006060451,0.007341437,-0.002358649,-0.0034061372,-0.002473116,-0.003930062,-0.0058932602,-0.0037737675
2010-12-01,0.0011446029,0.0041598678,0.002071485,0.011193372,-0.0015315451,-0.0018270463,-0.0036158562,-0.00068965554,-0.00093282014,-0.0031338632
2010-12-02,0.00074572116,-0.004466146,-0.003523305,0.0041289255,-0.0021678545,-0.0035749376,-0.008205235,-0.0029898286,-0.0071906447,-0.0054723024
2010-12-03,0.0013847277,-0.0033430457,-0.002667129,0.002241984,-0.0038853325,-0.0052555054,-0.0076899678,-0.001507014,-0.011573315,-0.0034262836
2010-12-06,-0.000102609396,-0.0008967817,-0.0009470731,0.006685868,-0.00047099963,-0.0021870285,-0.0034944117,0.0009496808,-0.0055143014,-0.00115823
2010-12-07,-0.00029676408,1.4513731e-05,-0.00028932095,0.00314378,-0.0012407042,-0.0018685311,-0.0019833595,-0.000351429,-0.008414723,-0.00030754134
2010-12-08,0.0011725277,-0.0013455153,-0.00010663271,0.0043878853,0.00016319379,-0.0014847368,-0.0029723495,0.0023373365,-0.0053654164,0.001133401
2010-12-09,0.0023962706,-0.0022972673,-0.0008946657,0.0037592798,-0.0020300485,-0.0021959394,-0.0064843297,-0.0023682415,-0.0068387836,-0.0031228438
2010-12-10,-0.00231646,0.002081886,-0.0005788952,0.009246625,-0.00041321293,-0.0037011653,-0.0004903078,-0.00046536326,-0.006057672,0.0007829778
2010-12-13,0.00043974817,-0.0005212575,-0.0011169165,0.00551454,-0.0016234554,-0.0031239241,-0.004925072,-0.0012216866,-0.0067051873,-0.0025186464
2010-12-14,0.0002759546,0.0018518865,0.0024990886,0.0060104653,0.00020834431,-0.0031210184,-0.001594618,0.0019957721,-0.0043224916,0.0010035895
2010-12-15,0.0026581138,-0.0019651651,-0.002007082,0.006264478,-0.0015035905,-0.0015013516,-0.0041722506,0.0003091097,-0.0058445856,-0.003685329
2010-12-16,0.0011888742,0.0024033189,5.210936e-05,0.0072201267,-0.0013078786,-0.0039747953,-0.0036313534,-0.0011953712,-0.00502073,-0.0030561686
2010-12-17,-0.0014654994,-0.0017089397,-0.002707675,0.0042979345,-0.0022343136,-0.002040416,-0.002233684,-0.00017052889,-0.009118952,-0.0029953085
2010-12-20,-0.0020389855,-0.00024196506,-0.0015024245,0.0059610754,-0.0015778281,-0.0019878447,-0.0015798211,-0.0006605983,-0.007000625,-0.00052942336
2010-12-21,-0.0022056475,0.00026027858,-0.0017469823,0.003940612,-0.00084841624,-0.0022074431,-0.00050874054,0.0005322695,-0.008132994,-0.0021926723
2010-12-22,-0.00032741576,-0.0069734007,-0.0041543692,0.0025156587,-0.0017152168,0.0011448562,-0.001638636,0.0028930604,-0.009718627,-0.004432261
2010-12-23,-0.00177259,0.000754565,-0.00024089217,0.0060020387,-0.0012738444,-0.003543079,-0.00095406175,0.00018393993,-0.0068207607,-0.00060952455
2010-12-27,0.0030891448,-0.0021814704,-0.0008279234,0.005118817,-0.0012289323,0.0013307929,-0.002271071,0.00037890673,-0.0032038316,-0.002247136
2010-12-28,-0.00039181858,-0.00022433698,-0.0003055483,0.004962012,-0.0013365485,0.00013831258,-0.00033839047,-0.000803113,-0.0052970946,-0.001137536
2010-12-29,0.00035651028,0.00025248528,0.00020670891,0.0047194287,-0.001977954,-0.0009893477,-0.0020031035,-0.0016353428,-0.0055755004,-0.0014267974
2010-12-30,-0.00039237738,0.00079353154,-0.0013170242,0.0045423135,-0.0018552281,-0.0015515089,-0.001196742,-0.0019122064,-0.0066844076,-0.0011389814
2010-12-31,-0.0013075322,0.0025197417,0.00037392974,0.005558796,-0.001851324,-0.0028507113,-0.0012681633,-0.0015348494,-0.006322883,0.0008640103
2011-01-03,0.0011184067,-0.00013615191,0.0008240789,0.0032727718,-0.0028408803,-0.0013293326,-0.0028850734,-0.0001373887,-0.007292241,-0.0006734468
2011-01-04,-0.0025655404,-0.0010276884,-0.0004749745,0.00033259392,-0.0020670034,-0.0034826398,-0.0017519742,-0.00017434359,-0.011414461,-0.0015456453
2011-01-05,0.000631921,0.0006738007,5.210936e-05,0.0019098595,-0.0032875873,-0.0026909858,-0.004861787,-0.0036937296,-0.0082940385,-0.0015506856
2011-01-06,0.00029356033,-0.0017650574,-3.6776066e-05,-0.00070126355,-0.0024567582,-0.000808239,-0.0013654679,0.00092703104,-0.010615528,-0.00097643584
2011-01-07,0.0023009107,-0.0025776178,-0.0019144416,0.0060903206,-0.0018006302,-0.0032120794,-0.005305335,-0.00034239888,-0.0054365024,-0.004354976
2011-01-10,-0.0020810142,0.0003066808,0.0005796999,0.004586011,-0.0009569563,-0.0017579049,-0.00052681565,-7.259846e-05,-0.0065838993,0.00025790557
2011-01-11,0.0008860007,-0.0028833896,0.0018373877,-0.0012728721,-0.0031273104,0.0019437969,-0.0021826029,-0.00033450127,-0.009259447,-0.0014738739
2011-01-12,0.0007824302,0.0002462566,-0.003665477,0.007818818,-0.0026859976,-0.0001681298,0.00064598024,-0.0043518543,-0.0068325475,-0.0021332875
2011-01-13,-0.0015046224,-0.0011001825,-0.0014730096,0.0030022338,-0.0042861737,-0.0046569407,-0.004986018,-0.002858311,-0.01121892,-0.00243292
2011-01-14,-0.0024400577,0.00244084,1.296401e-06,0.0043426454,-0.002609495,-0.002491966,0.0007445812,-0.0016226768,-0.008993641,0.000638742
2011-01-18,-0.00919728,-0.0022888333,-0.0056699067,0.013100691,0.0017798208,-0.003247887,0.0013067722,0.0016652346,-0.0042481273,-0.003628254
2011-01-19,0.00295005,-0.0019406825,-0.0037865788,0.003086172,-0.0013937391,-0.0006868243,-0.0024564564,0.0016756654,-0.006328821,0.00033482537
2011-01-20,0.001521267,-0.00018520653,0.00073868036,0.007211603,-0.001263354,0.0009824634,-0.0009583086,0.00031802058,-0.002994895,-0.00078250095
2011-01-21,0.00027425587,0.0015999526,0.0019349009,0.0048879758,-0.00191826,-0.0020353943,-0.0019830912,0.0017568171,-0.006150417,0.0030748732
2011-01-24,-0.0003310144,0.002763465,0.000965029,0.008079186,-0.0026971437,-0.0010945946,0.00095543265,0.0007484257,-0.0067192316,0.0007692762
2011-01-25,-0.00032749772,-0.003589794,-0.0011004657,0.0028201863,-0.0039924122,-0.0018655062,-0.0059699714,-0.005330473,-0.008719772,-0.0054031536
2011-01-26,0.0032727718,-0.0006298572,-0.0009098053,0.003480576,-0.002647493,-0.00041213632,-0.002539605,-0.004592359,-0.0055876225,-0.0011156909
2011-01-27,0.0015523285,-0.0008381456,-0.00034454465,0.0052488744,-0.003074322,-0.0018358231,-0.0050086826,-0.0032818913,-0.0054923594,-0.0030240417
2011-01-28,-0.011220366,0.0037339479,-0.0046188533,0.010208175,-0.0010958947,-0.008121356,-0.0007148385,-0.0014925599,-0.00985156,-0.0016133673
2011-01-31,0.002591595,0.0026267767,0.0065995455,0.007045254,-0.00075084344,0.003857702,0.0038071424,0.004435271,-0.00112921,0.007234771
2011-02-01,-0.00018905103,-0.0020549,0.0013464689,0.00084012747,-0.002886448,-0.0008223355,-0.0037441105,0.00065273046,-0.008584589,-0.0003763549
2011-02-02,-0.004779108,-0.0026419163,-0.0023702532,0.004841991,-0.0007583834,-0.0035814196,-0.0032748282,-0.00012993813,-0.0076083317,-0.0020300746
2011-02-03,-0.0016295612,0.00095821917,-0.0011043996,0.005922109,-0.0014786758,-0.0022490323,-0.0019679517,-0.0010619164,-0.0060814545,-0.00042080507
2011-02-04,0.0012268275,0.0008391738,0.00036375225,0.002758123,-0.0027442612,-9.6321106e-05,-0.00195916,-0.0014915168,-0.0071629807,0.0005627014
2011-02-07,-0.0032298714,0.0010125935,-0.0017948002,0.0075138584,-0.0014815666,-0.0039109588,-0.0027852654,-0.002470702,-0.006120421,-0.0021018907
2011-02-08,0.0018594563,-0.0013187379,-0.00029307604,0.0022583157,-0.0035607554,-0.0031170547,-0.0050784945,-0.0021635294,-0.009088457,-0.0031631663
2011-02-09,-0.00047892332,0.0022938251,-0.0013990998,0.0030911267,-0.0028060414,-0.003986478,-0.0024620593,-0.0029945374,-0.009807609,-0.0023765415
2011-02-10,3.1434e-05,0.0027177334,0.0014831126,0.00415913,-0.0016622283,-0.001786679,-0.0009698272,-0.0014177263,-0.0064251497,-0.00028197095
2011-02-11,-0.0019413382,-0.00031116605,-0.002501756,0.0057893693,-0.001232896,0.0007700175,-0.00026889145,-0.0006747246,-0.0063133463,0.0010393448
2011-02-14,-0.00051905215,-2.9087067e-05,-0.0006148666,0.0022941604,-0.0016495027,-0.0008954704,-0.00058455765,-0.00040137768,-0.007977441,0.00060040876
2011-02-15,-0.004537359,-0.00040732324,-0.00023834407,0.0047753975,-0.001038406,-0.00355798,-0.0017952472,0.0017242134,-0.00801459,0.0004842095
2011-02-16,4.7683716e-07,-0.00011596084,0.00075244904,0.004450947,-0.0022207238,-0.0008907318,-0.0017845929,0.00031083822,-0.0067076758,-0.00049688667
2011-02-17,-3.5449862e-05,-0.0037478656,-0.0005593002,0.0032391027,-0.0019998588,0.0004850477,-0.0047341883,-0.0007457733,-0.005878374,-0.0013235025
2011-02-18,-0.0013618395,7.389486e-05,-0.0016187876,0.004950881,-0.0015604831,-0.0028104782,-0.004596755,-0.00012871623,-0.006072134,0.0004995726
2011-02-22,0.0019985363,-0.0015261024,-0.0024855286,0.0051531643,-0.0012765564,0.0018080771,-0.00041396916,0.001113236,-0.005051881,0.0015239082
2011-02-23,0.0061588585,0.005951643,0.004663348,0.007847801,-0.0011743642,0.0014438927,0.00011412799,0.0011561811,0.00069512427,0.003080491
2011-02-24,0.0014038906,-0.0021882206,0.0019725114,0.0058953613,-0.0002884008,0.0006543398,0.00034187734,0.0033951998,-0.0041308925,-0.0016835965
2011-02-25,-0.0040039346,0.001082331,-0.00016792119,0.005672924,-0.0017693676,-0.0048211515,-0.004593,-0.0011809766,-0.0074572265,-0.00026471168
2011-02-28,-0.0019246191,-0.0026957095,-0.0011775196,0.0013541505,-0.0038215555,-0.00010351837,-0.0024083406,-0.0032785833,-0.011148371,-0.00043107942
2011-03-01,-0.00087322295,-0.0035493672,0.00045216084,0.0071853176,0.000278797,0.0006491989,-0.00033147633,0.0025645792,-0.0030383393,-0.0017792359
2011-03-02,0.0012448505,0.0026219338,0.0025203675,0.006446928,-0.0018953122,0.00056637824,-2.1263957e-05,3.5881996e-05,-0.0041960254,0.0012661554
2011-03-03,-0.0029214323,-0.00025098026,-0.0014629662,0.0048818514,-0.0018937327,-0.0017520636,-0.0017269701,-0.0015849769,-0.008016549,-0.0019254163
2011-03-04,-0.002571322,-0.0026027262,-0.0019429624,0.0033636615,-0.0025278665,-0.002430886,-0.0028354377,-0.0027979612,-0.009627022,-0.0017896667
2011-03-07,-0.0011640862,0.0007198602,0.0014509112,0.0045626387,-0.002538953,-0.0008263886,-0.00061538815,0.00088080764,-0.0077550784,-0.00072274357
2011-03-08,0.006533526,0.00181669,0.002956286,0.0028755963,-0.0027346648,0.0022013038,-0.0009457171,0.00069504976,-0.0040491372,-0.00013292208
2011-03-09,0.0028698295,-0.0031523705,0.00063051283,0.0012101233,-0.002574984,0.00069107115,-0.0043385476,0.0008728504,-0.006557964,-0.0017222092
2011-03-10,0.006096199,0.0010934621,-0.0006310493,0.0025690794,-0.0028658845,0.0016454458,-0.002499327,-0.0030668676,-0.004628852,-0.0022157654
2011-03-11,0.0015516207,0.0017884672,0.0024259984,0.0053750053,-0.001342807,0.0020487905,0.0012940168,0.0026096702,-0.0041127577,0.00068348274
2011-03-14,-0.0022881106,0.00196141,0.00039720535,0.0043897703,-0.0032200553,-0.0054977685,-0.005189508,-0.004311651,-0.008558728,-0.003137093
2011-03-15,7.595122e-05,0.0019536763,0.001057893,0.0060294718,-0.0028500594,-0.002765581,-0.0025467724,-0.0027734041,-0.0065985247,-0.0019234084
2011-03-16,-0.0033096522,0.0033625364,0.0014826953,0.008805476,0.0008960925,-0.0030165613,0.0022151023,0.0053006113,-0.0045068264,0.003352318
2011-03-17,-0.00018894672,0.006396055,0.0014077872,0.009133831,0.00024845824,-0.00037774444,0.0019055158,0.00343588,-0.001972191,0.003575895
2011-03-18,-0.0017984137,-0.0022353083,0.0006148517,0.005421102,-0.0007469095,-0.0013201833,-0.0029506981,-0.00041237473,-0.0051159263,-0.00029400364
2011-03-21,-8.367002e-05,-0.00012363493,-0.0010640174,0.0053068846,-0.000773225,-0.0011201352,-0.0036485791,0.0006748438,-0.0047298223,-0.00093815476
2011-03-22,2.425909e-05,-0.0037500411,-0.0032069236,0.0028407872,-0.0021464564,-0.0035243928,-0.0058633834,-0.003817439,-0.008483797,-0.0046887808
2011-03-23,0.002898693,-0.0028990805,0.00020439923,0.0019758865,-0.0031278469,0.00094659626,-0.0022782534,0.00028494,-0.008481257,-0.0021320842
2011-03-24,-0.0021961778,0.0043765903,-0.000794068,0.007536553,-0.0011930205,-0.0067005754,-0.004246384,-0.0032486916,-0.0050832704,0.00054134056
2011-03-25,-0.00589519,-0.00023066998,-0.0025749505,0.002782613,-0.0036816336,-0.006640449,-0.0038772374,-0.0022832751,-0.014162302,-0.003135208
2011-03-28,-0.0009802878,0.00031903386,0.0015219599,0.004086584,-0.0028378703,-0.0016594082,-0.0027115047,-0.0021386445,-0.00783921,-0.0027636364
2011-03-29,-0.00015827268,0.00059364736,0.0003325343,0.006482251,-0.0015574433,-0.0007997453,-0.0013669431,-0.00021848083,-0.0055395737,-0.0006135069
2011-03-30,-0.0034674704,0.0004056692,-0.0030365735,0.0061937273,-0.0009573437,-0.0038956106,-0.0020204931,-0.0007264316,-0.008050501,-0.0022333004
2011-03-31,-7.369369e-05,0.00032614172,-0.002971813,0.005544275,-0.001520846,-0.0020999461,-0.004507646,-0.0021842718,-0.0057914555,-0.0031478703
2011-04-01,0.0005138442,-0.0013329983,-0.00045478344,0.0033799857,-0.0009477772,0.00020815432,-0.00023286045,0.002195865,-0.0071372464,-0.0006484352
2011-04-04,0.001807332,-0.004171416,-0.0018245727,0.002907157,-0.0009723045,0.0011017472,-0.0015675277,0.005204141,-0.007328771,-0.0022444762
2011-04-05,0.00042248517,0.0010855645,-0.0015955567,0.005543947,-0.0018498935,-0.0019798875,-0.0024003536,1.7136335e-05,-0.0065754578,-0.0033769906
2011-04-06,-0.0010015965,0.003738895,-0.0015741438,0.009779908,-0.002432976,-0.0042912364,-0.006410837,-0.0054596663,-0.0034048855,-0.00596714
2011-04-07,0.00051143765,-0.0022039562,-0.0011862963,0.0041124374,-0.001406733,-0.0029702485,-0.006722793,-0.0008444488,-0.0051712394,-0.0010001361
2011-04-08,0.0031866133,-0.00073710084,-0.0010101646,0.0011419058,-0.0025330521,-0.00062537193,-0.0035765916,-0.0015046,-0.0073138773,-0.0016356967
2011-04-11,0.0010700077,0.0016857684,0.00054101646,0.0042374358,-0.0017035641,-0.0014431477,-0.0025239736,-0.00050726533,-0.0054143816,0.00014408305
2011-04-12,0.0019727424,-0.0009741485,-0.0014695823,0.0053662434,-0.001120422,0.0011492074,-0.0025157034,-8.523464e-06,-0.0037603825,-0.0012499392
2011-04-13,0.0017035306,0.00037941337,0.003281176,0.0033062026,-0.0019120909,0.0007071346,-0.0004441887,0.0013624728,-0.0059814453,-0.0006967224
2011-04-14,0.001149267,-0.00045387447,-0.00018569827,0.0012243763,-0.002696488,-0.0012972355,-0.0024878234,-0.002007246,-0.008751288,-0.0017302148
2011-04-15,-0.0004125014,-6.189942e-05,2.041459e-06,0.0034759194,-0.0011161901,-0.00032022595,-0.00026531518,0.0023448467,-0.0066395774,0.00096531585
2011-04-18,-0.0029891953,0.0074873418,0.0025724173,0.011469692,-0.005223427,-0.0050373673,-0.006433934,-0.0053547323,-0.0053552613,-0.0066267475
2011-04-19,0.0020965785,0.0012784004,0.00255166,0.0034975857,-0.0019747652,1.6123056e-05,-0.00124304,-0.0017668605,-0.004649475,-0.0017275289
2011-04-20,-0.0007802248,0.0013160706,-3.2782555e-07,0.0050588623,-0.0030356385,-0.0033076555,-0.0045339316,-0.0051897764,-0.006551169,-0.004271321
2011-04-21,-0.00228896,0.0021180212,-0.0062718093,0.0057619363,-0.004908327,-0.00783743,-0.010286376,-0.014436573,-0.008475766,-0.0044030957
2011-04-25,-0.0013547763,0.0015768707,0.0008239746,0.0024815053,-0.0029291846,-0.0026476234,-0.001752302,-0.0035518408,-0.0083756745,-0.0025687143
2011-04-26,0.0031044781,-4.8175454e-05,-0.0010528862,0.004015431,-0.0027798153,-0.0008779317,-0.0050022453,-0.005337596,-0.004161805,-0.003316328
2011-04-27,0.0022616684,-0.0024411678,-0.0025858283,0.004644297,-0.0022136606,-0.0030059516,-0.007280156,-0.0026179552,-0.004367277,-0.00139324
2011-04-28,-0.0057115555,0.003324896,-0.006477639,0.007003583,-0.0017078854,-0.0062475502,-0.0022747964,-0.0042795837,-0.009236522,-0.0052458495
2011-04-29,0.0052616894,-0.0023256838,-0.00088715553,0.001988873,-0.0026943423,0.00021715462,-0.006429389,-0.00061270595,-0.0047632083,-0.0027218312
2011-05-02,-0.00028538704,0.0012681335,0.00013817847,0.0026449636,-0.001117412,0.0014444292,0.0012500882,-0.0029511154,-0.0058227032,0.0018245764
2011-05-03,0.0006948337,0.0040083826,0.00030645728,0.0023303553,-0.0028297938,-0.002084598,-0.0013678223,-0.0006407201,-0.008656733,-0.0014506839
2011-05-04,0.0039141104,-0.0012824982,-0.0008752495,0.0053788647,-0.002483312,0.0005122721,-0.0050798804,-0.004215032,-0.0033454895,-0.0048854053
2011-05-05,0.0041882917,0.0005020052,-0.0011896491,0.00271146,-0.0029713847,-0.0017776787,-0.0061279684,-0.0056018233,-0.0054236725,-0.0037075467
2011-05-06,0.00065101683,0.0012486428,0.0012009591,0.0031568855,-0.002033148,-0.0013783574,-0.0020994544,-0.00034618378,-0.0066905543,0.0009948127
2011-05-09,-0.0024366677,-0.0020040125,-0.0015801191,0.0060635507,-0.00045967475,-0.0018681586,-0.0017303228,0.00277704,-0.006088428,-0.0033601038
2011-05-10,0.0010685846,-0.0019733757,-0.0005329251,0.0023254827,-0.0012204982,0.00019936264,-0.0013928413,0.0026839674,-0.006891988,-0.0037411079
2011-05-11,-4.632771e-05,-0.001430437,-0.0018696338,0.0011473969,-0.003081236,-0.00052571297,-0.0018553138,-0.0019827485,-0.010062687,-0.0018976144
2011-05-12,0.002299644,-7.233024e-05,-0.00071027875,0.002711773,-0.0034154095,0.0017166138,-0.0022843033,-0.0026618242,-0.0068104193,-0.0022490546
2011-05-13,-0.001592122,0.00019398332,-0.0020113587,0.0041084886,-0.002856318,-0.0021217167,-0.0023054928,-0.0021862984,-0.008258671,-0.0017648898
2011-05-16,0.0018120706,0.0018118024,0.0018003136,0.0045965984,-0.0013785101,0.00010547042,-0.0002747774,0.0022703111,-0.0038846806,0.0010465123
2011-05-17,0.0034199804,0.0030527562,0.0035891086,0.0046402067,-0.0030700006,0.00039675832,-0.0007817596,-0.0006377697,-0.0044753775,0.0036050342
2011-05-18,0.0056970417,-0.0037140697,-0.0018514395,-1.9647181e-05,-0.001626227,0.0024428368,-0.0023207963,-0.00042179227,-0.005124174,-0.003669951
2011-05-19,-0.0011079386,0.00042067468,-0.0018431097,0.004141651,-0.002906654,-0.0031665564,-0.004047051,-0.0043500364,-0.0071421936,-0.00395371
2011-05-20,0.00013297796,-0.0006197542,-0.00044563413,0.0009685755,-0.0027733184,-0.001748383,-0.0013124496,0.0013118982,-0.009412795,-0.0024548545
2011-05-23,0.00031701475,0.0022359788,0.0005377084,0.004239939,-0.0016769506,-0.0011373758,-0.0006662756,0.0014958084,-0.005388364,-0.0011333302
2011-05-24,0.0019272715,0.0027383566,0.0025150627,0.0040560663,-0.001407776,-0.00078704953,-0.00021576881,0.00016185641,-0.0040811673,-0.0009531602
2011-05-25,0.0015744194,-0.00019051135,0.00041610003,0.0038992316,-0.0012787618,-0.001100421,-0.0018750876,0.0012548268,-0.004829578,-0.001547195
2011-05-26,5.6296587e-05,-0.0012458563,-0.0005027652,0.003394954,-0.001893226,-0.0016125739,-0.0032954067,-0.0022751093,-0.0059646294,-0.003732413
2011-05-27,0.001504831,0.00029166043,-0.0010233521,0.0015565455,-0.0034869052,-0.0045621246,-0.0060673505,-0.0009521842,-0.008989483,-0.0048986524
2011-05-31,0.00037588924,0.0001090467,0.0011826456,0.0014512613,-0.0023451485,-0.0033858418,-0.0030131936,-0.00017854571,-0.008307382,-0.0020632595
2011-06-01,-0.0014504641,-0.0026593357,-0.00207299,0.0021818653,-0.0023398437,-0.003141284,-0.005057484,-0.0050173104,-0.0081881285,-0.0055851713
2011-06-02,0.0071097016,0.00045128167,0.0042065233,-0.00037896633,-0.0018667616,0.004317671,0.00091168284,0.0023714602,-0.004418932,0.00040259585
2011-06-03,0.00037162006,-0.0003888905,-0.0015391707,0.0037549287,-0.0013769604,0.00028564036,-0.0012109578,-0.0018157661,-0.0059853345,-0.0025029145
2011-06-06,0.002186805,0.0018455535,0.0026940554,0.005741395,-0.00059724227,0.00021217763,-0.00010831654,0.001308471,-0.0029341131,5.359575e-05
2011-06-07,0.0032591075,0.0006980002,-0.0005299747,0.0056134462,-0.0015068986,-0.001053229,-0.0039978325,-0.0012673736,-0.003570117,-0.0017287657
2011-06-08,5.8226287e-05,0.00070363283,-0.0031650811,0.0069850236,-0.0010755397,-0.0016433895,-0.0035178214,-0.0019286573,-0.004620537,-0.0031376854
